"","Taxagroup","Family","Subfamily","Taxon","gra","min","xyl","shr","gat","aff","pff","pre","par","oth"
"833","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus fluviatilis Ad.",3,4,0,0,0,0,0,3,0,0
"834","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus fluviatilis Lv.",0,0,0,0,0,0,0,0,0,10
"835","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus fulvus Ad.",1,0,0,0,0,0,0,9,0,0
"836","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus fulvus Lv.",0,0,0,0,0,0,0,0,0,10
"837","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus furcatus Ad.",3,4,0,0,0,0,0,3,0,0
"838","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus furcatus Lv.",0,0,0,0,0,0,0,0,0,10
"839","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus heydeni Ad.",7,0,0,0,0,0,0,3,0,0
"840","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus heydeni Lv.",0,0,0,0,0,0,0,0,0,10
"841","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus immaculatus Ad.",5,0,0,0,0,0,0,5,0,0
"842","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus immaculatus Lv.",0,0,0,0,0,0,0,0,0,10
"843","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus laminatus Ad.",3,0,0,0,0,0,0,7,0,0
"844","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus laminatus Lv.",0,0,0,0,0,0,0,0,0,10
"845","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus lineatocollis Ad.",5,3,0,0,0,0,0,2,0,0
"846","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus lineatocollis Lv.",0,0,0,0,0,0,0,0,0,10
"847","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus lineolatus Ad.",0,4,0,2,0,0,0,4,0,0
"848","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus lineolatus Lv.",0,0,0,0,0,0,0,0,0,10
"849","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus mucronatus Ad.",0,0,0,0,0,0,0,0,0,10
"850","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus mucronatus Lv.",0,0,0,0,0,0,0,0,0,10
"851","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus obliquus Ad.",4,3,0,0,0,0,0,3,0,0
"852","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus obliquus Lv.",0,0,0,0,0,0,0,0,0,10
"853","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus ruficollis Ad.",8,0,0,0,0,0,0,2,0,0
"854","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus ruficollis Lv.",0,0,0,0,0,0,0,0,0,10
"855","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus sibiricus Ad.",2,4,0,1,0,0,0,3,0,0
"856","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus sibiricus Lv.",2,4,0,1,0,0,0,3,0,0
"857","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus variegatus Ad.",5,3,0,0,0,0,0,2,0,0
"858","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus variegatus Lv.",0,0,0,0,0,0,0,0,0,10
"859","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus varius Ad.",0,0,0,5,0,0,0,5,0,0
"860","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus wehnckei Ad.",2,0,0,0,0,0,0,8,0,0
"861","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Haliplus wehnckei Lv.",0,0,0,0,0,0,0,0,0,10
"862","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Peltodytes caesus Ad.",3,3,0,0,1,0,0,3,0,0
"863","Coleoptera","HALIPLIDAE","[Fam:HALIPLIDAE]","Peltodytes caesus Lv.",0,0,0,0,0,0,0,0,0,10
"864","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus aequalis Ad.",0,0,0,10,0,0,0,0,0,0
"865","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus alternans Ad.",0,0,0,10,0,0,0,0,0,0
"866","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus aquaticus Ad.",0,0,0,10,0,0,0,0,0,0
"867","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus arvernicus Ad.",0,0,0,10,0,0,0,0,0,0
"868","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus asperatus Ad.",0,0,0,10,0,0,0,0,0,0
"869","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus brevipalpis Ad.",0,0,0,10,0,0,0,0,0,0
"870","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus croaticus Ad.",0,0,0,10,0,0,0,0,0,0
"871","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus flavipes Ad.",0,0,0,10,0,0,0,0,0,0
"872","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus fulgidicollis Ad.",0,0,0,10,0,0,0,0,0,0
"873","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus granularis Ad.",0,0,0,10,0,0,0,0,0,0
"874","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus minutus Ad.",0,0,0,10,0,0,0,0,0,0
"875","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus nanus Ad.",0,0,0,10,0,0,0,0,0,0
"876","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus obscurus obscurus Ad.",0,0,0,10,0,0,0,0,0,0
"877","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus obscurus subarcuatus Ad.",0,0,0,10,0,0,0,0,0,0
"878","Coleoptera","HELOPHORIDAE","[Fam:HELOPHORIDAE]","Helophorus strigifrons Ad.",0,0,0,10,0,0,0,0,0,0
"879","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena alpicola Ad.",10,0,0,0,0,0,0,0,0,0
"880","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena alpicola Lv.",0,0,0,0,0,0,0,10,0,0
"881","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena angulosa Ad.",10,0,0,0,0,0,0,0,0,0
"882","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena assimilis Ad.",0,0,0,3,4,0,3,0,0,0
"883","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena belgica Ad.",10,0,0,0,0,0,0,0,0,0
"884","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena belgica Lv.",0,0,0,0,0,0,0,10,0,0
"885","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena britteni Ad.",10,0,0,0,0,0,0,0,0,0
"886","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena britteni Lv.",0,0,0,0,0,0,0,10,0,0
"887","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena dentipes Ad.",10,0,0,0,0,0,0,0,0,0
"888","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena dentipes Lv.",0,0,0,0,0,0,0,10,0,0
"889","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena egoni Ad.",10,0,0,0,0,0,0,0,0,0
"890","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena excisa Ad.",10,0,0,0,0,0,0,0,0,0
"891","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena excisa Lv.",0,0,0,0,0,0,0,10,0,0
"892","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena gracilis Ad.",10,0,0,0,0,0,0,0,0,0
"893","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena gracilis Lv.",0,0,0,0,0,0,0,10,0,0
"894","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena intermedia Ad.",10,0,0,0,0,0,0,0,0,0
"895","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena intermedia Lv.",0,0,0,0,0,0,0,10,0,0
"896","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena lapidicola Ad.",10,0,0,0,0,0,0,0,0,0
"897","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena lapidicola Lv.",0,0,0,0,0,0,0,10,0,0
"898","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena melas Ad.",10,0,0,0,0,0,0,0,0,0
"899","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena melas Lv.",0,0,0,0,0,0,0,10,0,0
"900","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena minutissima Ad.",10,0,0,0,0,0,0,0,0,0
"901","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena minutissima Lv.",0,0,0,0,0,0,0,10,0,0
"902","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena morio Ad.",10,0,0,0,0,0,0,0,0,0
"903","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena morio Lv.",0,0,0,0,0,0,0,10,0,0
"904","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena muelleri Ad.",10,0,0,0,0,0,0,0,0,0
"905","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena muelleri Lv.",0,0,0,0,0,0,0,10,0,0
"906","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena nigrita Ad.",10,0,0,0,0,0,0,0,0,0
"907","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena nigrita Lv.",0,0,0,0,0,0,0,10,0,0
"908","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena paganettii Ad.",10,0,0,0,0,0,0,0,0,0
"909","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena paganettii Lv.",0,0,0,0,0,0,0,10,0,0
"910","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena palustris Ad.",10,0,0,0,0,0,0,0,0,0
"911","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena palustris Lv.",0,0,0,0,0,0,0,10,0,0
"912","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena polita Ad.",10,0,0,0,0,0,0,0,0,0
"913","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena polita Lv.",0,0,0,0,0,0,0,10,0,0
"914","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena pulchella Ad.",10,0,0,0,0,0,0,0,0,0
"915","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena pulchella Lv.",0,0,0,0,0,0,0,10,0,0
"916","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena pygmaea Ad.",10,0,0,0,0,0,0,0,0,0
"917","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena pygmaea Lv.",0,0,0,0,0,0,0,10,0,0
"918","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena reyi Ad.",10,0,0,0,0,0,0,0,0,0
"919","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena reyi Lv.",0,0,0,0,0,0,0,10,0,0
"920","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena riparia Ad.",10,0,0,0,0,0,0,0,0,0
"921","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena riparia Lv.",0,0,0,0,0,0,0,10,0,0
"922","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena rufipes Ad.",10,0,0,0,0,0,0,0,0,0
"923","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena rufipes Lv.",0,0,0,0,0,0,0,10,0,0
"924","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena saga Ad.",10,0,0,0,0,0,0,0,0,0
"925","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena saga Lv.",0,0,0,0,0,0,0,10,0,0
"926","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena schuleri Ad.",10,0,0,0,0,0,0,0,0,0
"927","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena schuleri Lv.",0,0,0,0,0,0,0,10,0,0
"928","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena subimpressa Ad.",7,0,0,0,0,0,0,0,0,3
"929","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena subimpressa Lv.",7,0,0,0,0,0,0,0,0,3
"930","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena subjuncta Ad.",10,0,0,0,0,0,0,0,0,0
"931","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena subjuncta Lv.",0,0,0,0,0,0,0,10,0,0
"932","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena testacea Ad.",4,0,0,4,2,0,0,0,0,0
"933","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena truncata Ad.",10,0,0,0,0,0,0,0,0,0
"934","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Hydraena truncata Lv.",0,0,0,0,0,0,0,10,0,0
"935","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius auriculatus Ad.",3,0,0,3,4,0,0,0,0,0
"936","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius bicolon Ad.",10,0,0,0,0,0,0,0,0,0
"937","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius colveranus Ad.",10,0,0,0,0,0,0,0,0,0
"938","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius colveranus Lv.",10,0,0,0,0,0,0,0,0,0
"939","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius crenulatus Ad.",10,0,0,0,0,0,0,0,0,0
"940","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius dilatatus Ad.",3,0,0,3,4,0,0,0,0,0
"941","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius exsculptus Ad.",10,0,0,0,0,0,0,0,0,0
"942","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius exsculptus Lv.",10,0,0,0,0,0,0,0,0,0
"943","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius flavipes Ad.",10,0,0,0,0,0,0,0,0,0
"944","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius foveolatus Ad.",10,0,0,0,0,0,0,0,0,0
"945","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius gibbosus Ad.",10,0,0,0,0,0,0,0,0,0
"946","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius gibbosus Lv.",10,0,0,0,0,0,0,0,0,0
"947","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius granulatus Ad.",10,0,0,0,0,0,0,0,0,0
"948","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius granulatus Lv.",10,0,0,0,0,0,0,0,0,0
"949","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius haberfelneri Ad.",10,0,0,0,0,0,0,0,0,0
"950","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius lividipennis Ad.",10,0,0,0,0,0,0,0,0,0
"951","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius marinus Ad.",3,0,0,3,4,0,0,0,0,0
"952","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius melanescens Ad.",10,0,0,0,0,0,0,0,0,0
"953","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius melanescens Lv.",10,0,0,0,0,0,0,0,0,0
"954","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius meridionalis Ad.",10,0,0,0,0,0,0,0,0,0
"955","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius meridionalis Lv.",10,0,0,0,0,0,0,0,0,0
"956","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius metallescens Ad.",10,0,0,0,0,0,0,0,0,0
"957","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius metallescens Lv.",10,0,0,0,0,0,0,0,0,0
"958","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius minimus Ad.",10,0,0,0,0,0,0,0,0,0
"959","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius nanus Ad.",3,0,0,3,4,0,0,0,0,0
"960","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius narentinus Ad.",10,0,0,0,0,0,0,0,0,0
"961","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius nobilis Ad.",10,0,0,0,0,0,0,0,0,0
"962","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius pedicularius Ad.",10,0,0,0,0,0,0,0,0,0
"963","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius peisonis Ad.",10,0,0,0,0,0,0,0,0,0
"964","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius peregrinus Ad.",10,0,0,0,0,0,0,0,0,0
"965","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius perkinsi Ad.",10,0,0,0,0,0,0,0,0,0
"966","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius punctatus Ad.",3,0,0,3,4,0,0,0,0,0
"967","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius pusillus Ad.",10,0,0,0,0,0,0,0,0,0
"968","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius pusillus Lv.",10,0,0,0,0,0,0,0,0,0
"969","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius rugulosus Ad.",10,0,0,0,0,0,0,0,0,0
"970","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius sidanus Ad.",10,0,0,0,0,0,0,0,0,0
"971","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius thermalis Ad.",10,0,0,0,0,0,0,0,0,0
"972","Coleoptera","HYDRAENIDAE","HYDRAENINAE","Ochthebius viridis Ad.",10,0,0,0,0,0,0,0,0,0
"973","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius aluta Ad.",10,0,0,0,0,0,0,0,0,0
"974","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius aluta Lv.",10,0,0,0,0,0,0,0,0,0
"975","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius atomus Ad.",10,0,0,0,0,0,0,0,0,0
"976","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius atomus Lv.",10,0,0,0,0,0,0,0,0,0
"977","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius crinifer Ad.",10,0,0,0,0,0,0,0,0,0
"978","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius crinifer Lv.",10,0,0,0,0,0,0,0,0,0
"979","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius myrmidon Ad.",10,0,0,0,0,0,0,0,0,0
"980","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius nitidus Ad.",10,0,0,0,0,0,0,0,0,0
"981","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius nitidus Lv.",10,0,0,0,0,0,0,0,0,0
"982","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius papposus Ad.",10,0,0,0,0,0,0,0,0,0
"983","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius parvulus Ad.",5,0,0,5,0,0,0,0,0,0
"984","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius stagnalis Ad.",10,0,0,0,0,0,0,0,0,0
"985","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius truncatellus Ad.",10,0,0,0,0,0,0,0,0,0
"986","Coleoptera","HYDRAENIDAE","LIMNEBIINAE","Limnebius truncatellus Lv.",10,0,0,0,0,0,0,0,0,0
"987","Coleoptera","HYDROCHIDAE","[Fam:HYDROCHIDAE]","Hydrochus angustatus Ad.",0,0,0,10,0,0,0,0,0,0
"988","Coleoptera","HYDROCHIDAE","[Fam:HYDROCHIDAE]","Hydrochus brevis Ad.",0,0,0,10,0,0,0,0,0,0
"989","Coleoptera","HYDROCHIDAE","[Fam:HYDROCHIDAE]","Hydrochus carinatus Ad.",3,0,0,4,3,0,0,0,0,0
"990","Coleoptera","HYDROCHIDAE","[Fam:HYDROCHIDAE]","Hydrochus elongatus Ad.",3,0,0,4,3,0,0,0,0,0
"991","Coleoptera","HYDROCHIDAE","[Fam:HYDROCHIDAE]","Hydrochus ignicollis Ad.",0,0,0,10,0,0,0,0,0,0
"992","Coleoptera","HYDROCHIDAE","[Fam:HYDROCHIDAE]","Hydrochus megaphallus Ad.",3,0,0,4,3,0,0,0,0,0
"993","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena bipustulata Ad.",5,0,0,5,0,0,0,0,0,0
"994","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena bipustulata Lv.",0,0,0,0,0,0,0,10,0,0
"995","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena globulus Ad.",3,0,0,2,3,0,0,2,0,0
"996","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena globulus Lv.",0,0,0,0,0,0,0,10,0,0
"997","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena limbata Ad.",3,0,0,2,3,0,0,2,0,0
"998","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena limbata Lv.",0,0,0,0,0,0,0,10,0,0
"999","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena lutescens Ad.",3,0,0,2,3,0,0,2,0,0
"1000","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Anacaena lutescens Lv.",0,0,0,0,0,0,0,10,0,0
"1001","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus affinis Ad.",0,0,0,0,5,0,0,5,0,0
"1002","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus affinis Lv.",0,0,0,0,0,0,0,10,0,0
"1003","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus frontifoveatus Lv.",0,0,0,0,0,0,0,10,0,0
"1004","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus fulvus Lv.",0,0,0,0,0,0,0,10,0,0
"1005","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus geminus Lv.",0,0,0,0,0,0,0,10,0,0
"1006","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus hispanicus Lv.",0,0,0,0,0,0,0,10,0,0
"1007","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus luridus Ad.",3,0,0,2,3,0,0,2,0,0
"1008","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus luridus Lv.",0,0,0,0,0,0,0,10,0,0
"1009","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus signaticollis Ad.",3,0,0,2,3,0,0,2,0,0
"1010","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus signaticollis Lv.",0,0,0,0,0,0,0,10,0,0
"1011","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus spinosus Ad.",0,0,0,0,5,0,0,5,0,0
"1012","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Berosus spinosus Lv.",0,0,0,0,0,0,0,10,0,0
"1013","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Chaetarthria seminulum Ad.",0,0,0,0,10,0,0,0,0,0
"1014","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Crenitis punctatostriata Ad.",2,0,0,3,3,0,0,2,0,0
"1015","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Crenitis punctatostriata Lv.",2,0,0,3,3,0,0,2,0,0
"1016","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Cymbiodyta marginella Ad.",0,0,0,0,10,0,0,0,0,0
"1017","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Cymbiodyta marginella Lv.",0,0,0,0,0,0,0,10,0,0
"1018","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus affinis Ad.",3,0,0,1,3,0,0,3,0,0
"1019","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus affinis Lv.",0,0,0,0,0,0,0,10,0,0
"1020","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus ater Lv.",0,0,0,0,0,0,0,10,0,0
"1021","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus bicolor Ad.",0,0,0,5,0,0,0,5,0,0
"1022","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus bicolor Lv.",0,0,0,0,0,0,0,10,0,0
"1023","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus coarctatus Ad.",3,0,0,1,3,0,0,3,0,0
"1024","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus coarctatus Lv.",0,0,0,0,0,0,0,10,0,0
"1025","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus fuscipennis Lv.",0,0,0,0,0,0,0,10,0,0
"1026","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus halophilus Ad.",0,0,0,0,0,0,0,10,0,0
"1027","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus hamifer Lv.",0,0,0,0,0,0,0,10,0,0
"1028","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus melanocephalus Ad.",3,0,0,1,3,0,0,3,0,0
"1029","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus melanocephalus Lv.",0,0,0,0,0,0,0,10,0,0
"1030","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus ochropterus Ad.",3,0,0,1,3,0,0,3,0,0
"1031","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus ochropterus Lv.",0,0,0,0,0,0,0,10,0,0
"1032","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus quadripunctatus Ad.",3,0,0,1,3,0,0,3,0,0
"1033","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus quadripunctatus Lv.",0,0,0,0,0,0,0,10,0,0
"1034","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus testaceus Ad.",3,0,0,1,3,0,0,3,0,0
"1035","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Enochrus testaceus Lv.",0,0,0,0,0,0,0,10,0,0
"1036","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Helochares lividus Ad.",3,0,0,1,3,0,0,3,0,0
"1037","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Helochares lividus Lv.",0,0,0,0,0,0,0,10,0,0
"1038","Coleoptera","HYDROPHILIDAE","HYDROPHILINAE","Helochares obscurus Ad.",3,0,0,0,2,0,0,5,0,0
